env,total_pairs,relevant_pairs,irrelevant_pairs,method,seed,episode,sample_return,greedy_return,baseline
lever_72_pairs,72,4,68,uniform_transport,6,760,0.59375,2.0,0.5878987186455226
lever_72_pairs,72,4,68,uniform_transport,6,780,0.578125,2.0,0.556774179451706
lever_72_pairs,72,4,68,uniform_transport,6,800,0.5078125,2.0,0.5509560336623307
lever_72_pairs,72,4,68,uniform_transport,7,1,0.6015625,0.5,0.01
lever_72_pairs,72,4,68,uniform_transport,7,20,0.6171875,2.0,0.20570380367162855
lever_72_pairs,72,4,68,uniform_transport,7,40,0.63671875,2.0,0.3183204251793625
lever_72_pairs,72,4,68,uniform_transport,7,60,0.57421875,2.0,0.43125503110891883
lever_72_pairs,72,4,68,uniform_transport,7,80,0.50390625,2.0,0.5224907886243507
lever_72_pairs,72,4,68,uniform_transport,7,100,0.5703125,2.0,0.5530102723709849
lever_72_pairs,72,4,68,uniform_transport,7,120,0.58984375,2.0,0.5413215187325257
lever_72_pairs,72,4,68,uniform_transport,7,140,0.56640625,2.0,0.5190887445550706
lever_72_pairs,72,4,68,uniform_transport,7,160,0.5703125,2.0,0.5190978545004867
lever_72_pairs,72,4,68,uniform_transport,7,180,0.5234375,2.0,0.5046533935911184
lever_72_pairs,72,4,68,uniform_transport,7,200,0.49609375,2.0,0.5192069937445919
lever_72_pairs,72,4,68,uniform_transport,7,220,0.6015625,2.0,0.6154410803966657
lever_72_pairs,72,4,68,uniform_transport,7,240,0.65234375,2.0,0.6029452196018312
lever_72_pairs,72,4,68,uniform_transport,7,260,0.59765625,2.0,0.602105572966618
lever_72_pairs,72,4,68,uniform_transport,7,280,0.5625,2.0,0.637826825424257
lever_72_pairs,72,4,68,uniform_transport,7,300,0.515625,2.0,0.5906815100644321
lever_72_pairs,72,4,68,uniform_transport,7,320,0.55859375,2.0,0.5272412154200661
lever_72_pairs,72,4,68,uniform_transport,7,340,0.578125,2.0,0.5351984694996342
lever_72_pairs,72,4,68,uniform_transport,7,360,0.56640625,2.0,0.5611979214538744
lever_72_pairs,72,4,68,uniform_transport,7,380,0.5546875,2.0,0.5807940967427357
lever_72_pairs,72,4,68,uniform_transport,7,400,0.6171875,2.0,0.5455300489821332
lever_72_pairs,72,4,68,uniform_transport,7,420,0.52734375,2.0,0.499631554172389
lever_72_pairs,72,4,68,uniform_transport,7,440,0.578125,2.0,0.5297450260892935
lever_72_pairs,72,4,68,uniform_transport,7,460,0.578125,2.0,0.5448238883966343
lever_72_pairs,72,4,68,uniform_transport,7,480,0.5859375,2.0,0.5832605750522104
lever_72_pairs,72,4,68,uniform_transport,7,500,0.58203125,2.0,0.5773263651961289
lever_72_pairs,72,4,68,uniform_transport,7,520,0.578125,2.0,0.6052923927351868
lever_72_pairs,72,4,68,uniform_transport,7,540,0.5546875,2.0,0.6288454323769337
lever_72_pairs,72,4,68,uniform_transport,7,560,0.58984375,2.0,0.663218980775512
lever_72_pairs,72,4,68,uniform_transport,7,580,0.68359375,2.0,0.6460104301816101
lever_72_pairs,72,4,68,uniform_transport,7,600,0.546875,2.0,0.6445658137927496
lever_72_pairs,72,4,68,uniform_transport,7,620,0.62109375,2.0,0.5894567880723922
lever_72_pairs,72,4,68,uniform_transport,7,640,0.6171875,2.0,0.6027254082517378
lever_72_pairs,72,4,68,uniform_transport,7,660,0.58203125,2.0,0.5750978872512549
lever_72_pairs,72,4,68,uniform_transport,7,680,0.65625,2.0,0.5629355995226448
lever_72_pairs,72,4,68,uniform_transport,7,700,0.46875,2.0,0.6062012224315153
lever_72_pairs,72,4,68,uniform_transport,7,720,0.66015625,2.0,0.5896711602109319
lever_72_pairs,72,4,68,uniform_transport,7,740,0.66015625,2.0,0.5909381535465773
lever_72_pairs,72,4,68,uniform_transport,7,760,0.625,2.0,0.622266943290421
lever_72_pairs,72,4,68,uniform_transport,7,780,0.6796875,2.0,0.6592465051277989
lever_72_pairs,72,4,68,uniform_transport,7,800,0.5390625,2.0,0.6253137318960265
lever_72_pairs,72,4,68,uniform_transport,8,1,0.671875,0.25,0.0
lever_72_pairs,72,4,68,uniform_transport,8,20,0.53515625,2.0,0.18476543114371088
lever_72_pairs,72,4,68,uniform_transport,8,40,0.47265625,2.0,0.33547780721925774
lever_72_pairs,72,4,68,uniform_transport,8,60,0.6328125,2.0,0.36105487499868333
lever_72_pairs,72,4,68,uniform_transport,8,80,0.546875,2.0,0.4650833714640539
lever_72_pairs,72,4,68,uniform_transport,8,100,0.6328125,2.0,0.48846389985868255
lever_72_pairs,72,4,68,uniform_transport,8,120,0.6015625,2.0,0.47980294619771086
lever_72_pairs,72,4,68,uniform_transport,8,140,0.63671875,2.0,0.4929467965021641
lever_72_pairs,72,4,68,uniform_transport,8,160,0.515625,2.0,0.4943096642824501
lever_72_pairs,72,4,68,uniform_transport,8,180,0.546875,2.0,0.6062115484692923
lever_72_pairs,72,4,68,uniform_transport,8,200,0.6484375,2.0,0.6086113235867
lever_72_pairs,72,4,68,uniform_transport,8,220,0.59375,2.0,0.6035601850818195
lever_72_pairs,72,4,68,uniform_transport,8,240,0.59375,2.0,0.5664413973174125
lever_72_pairs,72,4,68,uniform_transport,8,260,0.51171875,2.0,0.5642992482075051
lever_72_pairs,72,4,68,uniform_transport,8,280,0.53125,2.0,0.5982038025436472
lever_72_pairs,72,4,68,uniform_transport,8,300,0.625,2.0,0.6390438948287696
lever_72_pairs,72,4,68,uniform_transport,8,320,0.58203125,2.0,0.5850439314851411
lever_72_pairs,72,4,68,uniform_transport,8,340,0.5390625,2.0,0.5883016183840057
lever_72_pairs,72,4,68,uniform_transport,8,360,0.6015625,2.0,0.5623885568244348
lever_72_pairs,72,4,68,uniform_transport,8,380,0.515625,2.0,0.5674142977895056
lever_72_pairs,72,4,68,uniform_transport,8,400,0.55078125,2.0,0.5859718000390217
lever_72_pairs,72,4,68,uniform_transport,8,420,0.5390625,2.0,0.5453227326955141
lever_72_pairs,72,4,68,uniform_transport,8,440,0.53125,2.0,0.5026751123037696
lever_72_pairs,72,4,68,uniform_transport,8,460,0.71484375,2.0,0.5478011843896289
lever_72_pairs,72,4,68,uniform_transport,8,480,0.63671875,2.0,0.525197116975916
lever_72_pairs,72,4,68,uniform_transport,8,500,0.578125,2.0,0.49563122532314463
lever_72_pairs,72,4,68,uniform_transport,8,520,0.58203125,2.0,0.5264604990549622
lever_72_pairs,72,4,68,uniform_transport,8,540,0.7265625,2.0,0.49334116184726473
lever_72_pairs,72,4,68,uniform_transport,8,560,0.5234375,2.0,0.5740034388943848
lever_72_pairs,72,4,68,uniform_transport,8,580,0.6171875,2.0,0.5917321002319207
lever_72_pairs,72,4,68,uniform_transport,8,600,0.49609375,2.0,0.6564072950270599
lever_72_pairs,72,4,68,uniform_transport,8,620,0.6875,2.0,0.6126856129319661
lever_72_pairs,72,4,68,uniform_transport,8,640,0.62890625,2.0,0.6254782863768026
lever_72_pairs,72,4,68,uniform_transport,8,660,0.59375,2.0,0.629979192489023
lever_72_pairs,72,4,68,uniform_transport,8,680,0.61328125,2.0,0.5653582813552295
lever_72_pairs,72,4,68,uniform_transport,8,700,0.5078125,2.0,0.5591090258379335
lever_72_pairs,72,4,68,uniform_transport,8,720,0.6640625,2.0,0.5190076969155838
lever_72_pairs,72,4,68,uniform_transport,8,740,0.56640625,2.0,0.5371274393927946
lever_72_pairs,72,4,68,uniform_transport,8,760,0.58203125,2.0,0.5607716340468903
lever_72_pairs,72,4,68,uniform_transport,8,780,0.72265625,2.0,0.5353200752763994
lever_72_pairs,72,4,68,uniform_transport,8,800,0.640625,2.0,0.5024169210087986
lever_72_pairs,72,4,68,uniform_transport,9,1,0.609375,0.75,0.015
lever_72_pairs,72,4,68,uniform_transport,9,20,0.5390625,0.5,0.15158168344805173
lever_72_pairs,72,4,68,uniform_transport,9,40,0.48046875,2.0,0.31900093306134847
lever_72_pairs,72,4,68,uniform_transport,9,60,0.5,2.0,0.3615206177707246
lever_72_pairs,72,4,68,uniform_transport,9,80,0.52734375,2.0,0.3839361251156881
lever_72_pairs,72,4,68,uniform_transport,9,100,0.546875,2.0,0.406856924589896
lever_72_pairs,72,4,68,uniform_transport,9,120,0.59375,2.0,0.44992610019549917
lever_72_pairs,72,4,68,uniform_transport,9,140,0.5625,2.0,0.48894760233430257
lever_72_pairs,72,4,68,uniform_transport,9,160,0.56640625,2.0,0.5064918335824868
lever_72_pairs,72,4,68,uniform_transport,9,180,0.54296875,2.0,0.5032915040567008
lever_72_pairs,72,4,68,uniform_transport,9,200,0.55078125,2.0,0.492132188495154
lever_72_pairs,72,4,68,uniform_transport,9,220,0.578125,2.0,0.5001740281764283
lever_72_pairs,72,4,68,uniform_transport,9,240,0.609375,2.0,0.4833003138674586
lever_72_pairs,72,4,68,uniform_transport,9,260,0.5,2.0,0.4956847289256266
lever_72_pairs,72,4,68,uniform_transport,9,280,0.48828125,2.0,0.5371739523721263
lever_72_pairs,72,4,68,uniform_transport,9,300,0.5859375,2.0,0.5953916500106345
lever_72_pairs,72,4,68,uniform_transport,9,320,0.53515625,2.0,0.5383467342885672
lever_72_pairs,72,4,68,uniform_transport,9,340,0.55859375,2.0,0.5432146519798207
lever_72_pairs,72,4,68,uniform_transport,9,360,0.5859375,2.0,0.6123142334506292
lever_72_pairs,72,4,68,uniform_transport,9,380,0.53515625,2.0,0.6161029435409674
lever_72_pairs,72,4,68,uniform_transport,9,400,0.66015625,2.0,0.5805323021371974
lever_72_pairs,72,4,68,uniform_transport,9,420,0.5625,2.0,0.6445910900268497
lever_72_pairs,72,4,68,uniform_transport,9,440,0.59765625,2.0,0.623922150635596
lever_72_pairs,72,4,68,uniform_transport,9,460,0.56640625,2.0,0.6280088844451802
lever_72_pairs,72,4,68,uniform_transport,9,480,0.58984375,2.0,0.6170597749928919
lever_72_pairs,72,4,68,uniform_transport,9,500,0.56640625,2.0,0.5837194286487243
lever_72_pairs,72,4,68,uniform_transport,9,520,0.6484375,2.0,0.6143855294202905
lever_72_pairs,72,4,68,uniform_transport,9,540,0.63671875,2.0,0.6204588583496566
lever_72_pairs,72,4,68,uniform_transport,9,560,0.5546875,2.0,0.5672928195850312
lever_72_pairs,72,4,68,uniform_transport,9,580,0.64453125,2.0,0.589821702712309
lever_72_pairs,72,4,68,uniform_transport,9,600,0.50390625,2.0,0.5721857259338268
lever_72_pairs,72,4,68,uniform_transport,9,620,0.578125,2.0,0.5766443797773838
lever_72_pairs,72,4,68,uniform_transport,9,640,0.66015625,2.0,0.613277315890823
lever_72_pairs,72,4,68,uniform_transport,9,660,0.60546875,2.0,0.5730500292095243
lever_72_pairs,72,4,68,uniform_transport,9,680,0.640625,2.0,0.5770598136014223
lever_72_pairs,72,4,68,uniform_transport,9,700,0.640625,2.0,0.6377089432938522
lever_72_pairs,72,4,68,uniform_transport,9,720,0.61328125,2.0,0.6043202483955084
lever_72_pairs,72,4,68,uniform_transport,9,740,0.6875,2.0,0.6909247249323993
lever_72_pairs,72,4,68,uniform_transport,9,760,0.63671875,2.0,0.6656480042728665
lever_72_pairs,72,4,68,uniform_transport,9,780,0.71484375,2.0,0.6263588520295423
lever_72_pairs,72,4,68,uniform_transport,9,800,0.55078125,2.0,0.6124518422884903
lever_72_pairs,72,4,68,uniform_transport,10,1,0.5703125,0.75,0.015
lever_72_pairs,72,4,68,uniform_transport,10,20,0.56640625,2.0,0.17354307425559315
lever_72_pairs,72,4,68,uniform_transport,10,40,0.5546875,2.0,0.2926158317870473
lever_72_pairs,72,4,68,uniform_transport,10,60,0.4765625,2.0,0.34147276473748145
lever_72_pairs,72,4,68,uniform_transport,10,80,0.54296875,2.0,0.37492395375521814
lever_72_pairs,72,4,68,uniform_transport,10,100,0.49609375,2.0,0.394436607107766
lever_72_pairs,72,4,68,uniform_transport,10,120,0.515625,2.0,0.4635348187613034
lever_72_pairs,72,4,68,uniform_transport,10,140,0.703125,2.0,0.49000035676325343
lever_72_pairs,72,4,68,uniform_transport,10,160,0.48828125,2.0,0.5394218362239498
lever_72_pairs,72,4,68,uniform_transport,10,180,0.66015625,2.0,0.5365173927796392
lever_72_pairs,72,4,68,uniform_transport,10,200,0.59765625,2.0,0.5219436141175362
lever_72_pairs,72,4,68,uniform_transport,10,220,0.546875,2.0,0.4785915258280303
lever_72_pairs,72,4,68,uniform_transport,10,240,0.54296875,2.0,0.4979461358465328
lever_72_pairs,72,4,68,uniform_transport,10,260,0.5390625,2.0,0.5605456887083758
lever_72_pairs,72,4,68,uniform_transport,10,280,0.59375,2.0,0.5635704746787079
lever_72_pairs,72,4,68,uniform_transport,10,300,0.59375,2.0,0.6591565613786579
lever_72_pairs,72,4,68,uniform_transport,10,320,0.5078125,2.0,0.6526314156749973
lever_72_pairs,72,4,68,uniform_transport,10,340,0.6484375,2.0,0.6234716864839054
lever_72_pairs,72,4,68,uniform_transport,10,360,0.6015625,2.0,0.5910640976539688
lever_72_pairs,72,4,68,uniform_transport,10,380,0.484375,2.0,0.6125219664125992
lever_72_pairs,72,4,68,uniform_transport,10,400,0.55859375,2.0,0.6137552956810397
lever_72_pairs,72,4,68,uniform_transport,10,420,0.55078125,2.0,0.5675517009147831
lever_72_pairs,72,4,68,uniform_transport,10,440,0.546875,2.0,0.5303374416421025
lever_72_pairs,72,4,68,uniform_transport,10,460,0.52734375,2.0,0.7287481549577373
lever_72_pairs,72,4,68,uniform_transport,10,480,0.53515625,2.0,0.6827861237404764
lever_72_pairs,72,4,68,uniform_transport,10,500,0.52734375,2.0,0.5995020312642477
lever_72_pairs,72,4,68,uniform_transport,10,520,0.5859375,2.0,0.5922085651490213
lever_72_pairs,72,4,68,uniform_transport,10,540,0.46875,2.0,0.5918320908637114
lever_72_pairs,72,4,68,uniform_transport,10,560,0.578125,2.0,0.632143237481388
lever_72_pairs,72,4,68,uniform_transport,10,580,0.65234375,2.0,0.6167701944765346
lever_72_pairs,72,4,68,uniform_transport,10,600,0.58984375,2.0,0.640648184387372
lever_72_pairs,72,4,68,uniform_transport,10,620,0.59375,2.0,0.6096189631129845
lever_72_pairs,72,4,68,uniform_transport,10,640,0.73046875,2.0,0.6122315068885982
lever_72_pairs,72,4,68,uniform_transport,10,660,0.578125,2.0,0.5892595874631561
lever_72_pairs,72,4,68,uniform_transport,10,680,0.640625,2.0,0.5462692952603546
lever_72_pairs,72,4,68,uniform_transport,10,700,0.5234375,2.0,0.538050331500607
lever_72_pairs,72,4,68,uniform_transport,10,720,0.6875,2.0,0.5374226231150954
lever_72_pairs,72,4,68,uniform_transport,10,740,0.53125,2.0,0.6142276392750491
lever_72_pairs,72,4,68,uniform_transport,10,760,0.57421875,2.0,0.6143676153552988
lever_72_pairs,72,4,68,uniform_transport,10,780,0.6015625,2.0,0.6076085422637924
lever_72_pairs,72,4,68,uniform_transport,10,800,0.52734375,2.0,0.7116490532196235
lever_72_pairs,72,4,68,uniform_transport,11,1,0.47265625,0.25,0.005
lever_72_pairs,72,4,68,uniform_transport,11,20,0.50390625,0.75,0.15661910095321038
lever_72_pairs,72,4,68,uniform_transport,11,40,0.5390625,2.0,0.3368432110457276
lever_72_pairs,72,4,68,uniform_transport,11,60,0.61328125,2.0,0.45882261956665865
lever_72_pairs,72,4,68,uniform_transport,11,80,0.44921875,2.0,0.5255680021006214
lever_72_pairs,72,4,68,uniform_transport,11,100,0.6328125,2.0,0.5227301261295839
lever_72_pairs,72,4,68,uniform_transport,11,120,0.49609375,2.0,0.5392442314462002
lever_72_pairs,72,4,68,uniform_transport,11,140,0.5078125,2.0,0.5438413390919079
lever_72_pairs,72,4,68,uniform_transport,11,160,0.5078125,2.0,0.5622240502833542
lever_72_pairs,72,4,68,uniform_transport,11,180,0.58203125,2.0,0.5548580685304573
lever_72_pairs,72,4,68,uniform_transport,11,200,0.5234375,2.0,0.6388269854734614
lever_72_pairs,72,4,68,uniform_transport,11,220,0.59765625,2.0,0.6276048935327424
lever_72_pairs,72,4,68,uniform_transport,11,240,0.59375,2.0,0.6160308409247793
lever_72_pairs,72,4,68,uniform_transport,11,260,0.59375,2.0,0.5739218025847129
lever_72_pairs,72,4,68,uniform_transport,11,280,0.53515625,2.0,0.5480161523421311
lever_72_pairs,72,4,68,uniform_transport,11,300,0.55859375,2.0,0.5740014792110928
lever_72_pairs,72,4,68,uniform_transport,11,320,0.5546875,2.0,0.5351776673784855
lever_72_pairs,72,4,68,uniform_transport,11,340,0.66015625,2.0,0.5383965639438133
lever_72_pairs,72,4,68,uniform_transport,11,360,0.4453125,2.0,0.6074624911212285
lever_72_pairs,72,4,68,uniform_transport,11,380,0.51171875,2.0,0.5850866502925213
lever_72_pairs,72,4,68,uniform_transport,11,400,0.58203125,2.0,0.5748097481668618
lever_72_pairs,72,4,68,uniform_transport,11,420,0.62890625,2.0,0.5813475030569326
lever_72_pairs,72,4,68,uniform_transport,11,440,0.609375,2.0,0.6324909671757671
lever_72_pairs,72,4,68,uniform_transport,11,460,0.66796875,2.0,0.5952834212192071
lever_72_pairs,72,4,68,uniform_transport,11,480,0.59375,2.0,0.609012053158635
lever_72_pairs,72,4,68,uniform_transport,11,500,0.56640625,2.0,0.632265735113868
lever_72_pairs,72,4,68,uniform_transport,11,520,0.54296875,2.0,0.6270542671010699
lever_72_pairs,72,4,68,uniform_transport,11,540,0.71875,2.0,0.592390288011735
lever_72_pairs,72,4,68,uniform_transport,11,560,0.6640625,2.0,0.5451694039278933
lever_72_pairs,72,4,68,uniform_transport,11,580,0.51171875,2.0,0.5894300526578694
lever_72_pairs,72,4,68,uniform_transport,11,600,0.59375,2.0,0.5523284278403003
lever_72_pairs,72,4,68,uniform_transport,11,620,0.54296875,2.0,0.5401060605508139
lever_72_pairs,72,4,68,uniform_transport,11,640,0.6640625,2.0,0.5832935980610259
lever_72_pairs,72,4,68,uniform_transport,11,660,0.54296875,2.0,0.5651292562687039
lever_72_pairs,72,4,68,uniform_transport,11,680,0.546875,2.0,0.5901430242537191
lever_72_pairs,72,4,68,uniform_transport,11,700,0.5546875,2.0,0.5776916360161666
lever_72_pairs,72,4,68,uniform_transport,11,720,0.52734375,2.0,0.5787148744599361
lever_72_pairs,72,4,68,uniform_transport,11,740,0.67578125,2.0,0.517313613688405
lever_72_pairs,72,4,68,uniform_transport,11,760,0.61328125,2.0,0.5266959250741066
lever_72_pairs,72,4,68,uniform_transport,11,780,0.5859375,2.0,0.6096232069805598
lever_72_pairs,72,4,68,uniform_transport,11,800,0.50390625,2.0,0.5784138542779641
lever_72_pairs,72,4,68,uniform_transport,12,1,0.546875,0.5,0.01
lever_72_pairs,72,4,68,uniform_transport,12,20,0.55078125,2.0,0.19832317740518335
lever_72_pairs,72,4,68,uniform_transport,12,40,0.55859375,2.0,0.368834040319973
lever_72_pairs,72,4,68,uniform_transport,12,60,0.5625,2.0,0.3953624720564027
lever_72_pairs,72,4,68,uniform_transport,12,80,0.5546875,2.0,0.4339623993583908
lever_72_pairs,72,4,68,uniform_transport,12,100,0.62109375,2.0,0.4771699549705292
lever_72_pairs,72,4,68,uniform_transport,12,120,0.5546875,2.0,0.47746296109392655
lever_72_pairs,72,4,68,uniform_transport,12,140,0.4921875,2.0,0.5750002624991905
lever_72_pairs,72,4,68,uniform_transport,12,160,0.578125,2.0,0.5754595552526287
lever_72_pairs,72,4,68,uniform_transport,12,180,0.55859375,2.0,0.5335025856664741
lever_72_pairs,72,4,68,uniform_transport,12,200,0.625,2.0,0.5707515666020907
lever_72_pairs,72,4,68,uniform_transport,12,220,0.578125,2.0,0.5741448568890416
lever_72_pairs,72,4,68,uniform_transport,12,240,0.515625,2.0,0.5787166998657584
lever_72_pairs,72,4,68,uniform_transport,12,260,0.625,2.0,0.5869805927029375
lever_72_pairs,72,4,68,uniform_transport,12,280,0.59765625,2.0,0.5860862893405245
lever_72_pairs,72,4,68,uniform_transport,12,300,0.55078125,2.0,0.602775458958102
lever_72_pairs,72,4,68,uniform_transport,12,320,0.5,2.0,0.58537129243257
lever_72_pairs,72,4,68,uniform_transport,12,340,0.53515625,2.0,0.5741980063940816
lever_72_pairs,72,4,68,uniform_transport,12,360,0.58984375,2.0,0.5713298500760635
lever_72_pairs,72,4,68,uniform_transport,12,380,0.65234375,2.0,0.5336303406818138
lever_72_pairs,72,4,68,uniform_transport,12,400,0.63671875,2.0,0.5586747936586371
lever_72_pairs,72,4,68,uniform_transport,12,420,0.55078125,2.0,0.5423032771604545
lever_72_pairs,72,4,68,uniform_transport,12,440,0.58984375,2.0,0.563119139152914
lever_72_pairs,72,4,68,uniform_transport,12,460,0.63671875,2.0,0.5927027511240484
lever_72_pairs,72,4,68,uniform_transport,12,480,0.62890625,2.0,0.5684083653274787
lever_72_pairs,72,4,68,uniform_transport,12,500,0.6015625,2.0,0.5223573788127781
lever_72_pairs,72,4,68,uniform_transport,12,520,0.578125,2.0,0.5783342483307747
lever_72_pairs,72,4,68,uniform_transport,12,540,0.65625,2.0,0.5738644105327104
lever_72_pairs,72,4,68,uniform_transport,12,560,0.62890625,2.0,0.5550744962194941
lever_72_pairs,72,4,68,uniform_transport,12,580,0.68359375,2.0,0.6506211810194399
lever_72_pairs,72,4,68,uniform_transport,12,600,0.58984375,2.0,0.6483249994534153
lever_72_pairs,72,4,68,uniform_transport,12,620,0.5078125,2.0,0.5637337686706723
lever_72_pairs,72,4,68,uniform_transport,12,640,0.4765625,2.0,0.6360267623572148
lever_72_pairs,72,4,68,uniform_transport,12,660,0.60546875,2.0,0.6152315038144973
lever_72_pairs,72,4,68,uniform_transport,12,680,0.546875,2.0,0.6331522826227897
lever_72_pairs,72,4,68,uniform_transport,12,700,0.57421875,2.0,0.6037259939920846
lever_72_pairs,72,4,68,uniform_transport,12,720,0.60546875,2.0,0.6350138655771759
lever_72_pairs,72,4,68,uniform_transport,12,740,0.6796875,2.0,0.6009261181633986
lever_72_pairs,72,4,68,uniform_transport,12,760,0.55078125,2.0,0.569537535535891
lever_72_pairs,72,4,68,uniform_transport,12,780,0.6953125,2.0,0.6042310692032647
lever_72_pairs,72,4,68,uniform_transport,12,800,0.58203125,2.0,0.5901137927540974
lever_72_pairs,72,4,68,uniform_transport,13,1,0.578125,0.5,0.01
lever_72_pairs,72,4,68,uniform_transport,13,20,0.625,0.75,0.12842469113427027
lever_72_pairs,72,4,68,uniform_transport,13,40,0.609375,2.0,0.3055514966518189
lever_72_pairs,72,4,68,uniform_transport,13,60,0.55859375,2.0,0.3609270370708054
lever_72_pairs,72,4,68,uniform_transport,13,80,0.546875,2.0,0.4272432201034982
lever_72_pairs,72,4,68,uniform_transport,13,100,0.5703125,2.0,0.4883269589523372
lever_72_pairs,72,4,68,uniform_transport,13,120,0.63671875,2.0,0.4555466906759594
lever_72_pairs,72,4,68,uniform_transport,13,140,0.48046875,2.0,0.5242519470540071
lever_72_pairs,72,4,68,uniform_transport,13,160,0.54296875,2.0,0.5356957805017534
lever_72_pairs,72,4,68,uniform_transport,13,180,0.6171875,2.0,0.5511713036179926
lever_72_pairs,72,4,68,uniform_transport,13,200,0.59375,2.0,0.5506024870884346
lever_72_pairs,72,4,68,uniform_transport,13,220,0.5703125,2.0,0.5497232709618954
lever_72_pairs,72,4,68,uniform_transport,13,240,0.53515625,2.0,0.5542182167117977
lever_72_pairs,72,4,68,uniform_transport,13,260,0.59765625,2.0,0.6141419430648573
lever_72_pairs,72,4,68,uniform_transport,13,280,0.6015625,2.0,0.5819345228758066
lever_72_pairs,72,4,68,uniform_transport,13,300,0.5703125,2.0,0.5518184288651516
lever_72_pairs,72,4,68,uniform_transport,13,320,0.58984375,2.0,0.5874116700497712
lever_72_pairs,72,4,68,uniform_transport,13,340,0.58984375,2.0,0.5629558450739153
lever_72_pairs,72,4,68,uniform_transport,13,360,0.5703125,2.0,0.5170545980339664
lever_72_pairs,72,4,68,uniform_transport,13,380,0.6796875,2.0,0.5303418519127288
lever_72_pairs,72,4,68,uniform_transport,13,400,0.5390625,2.0,0.54381113435894
lever_72_pairs,72,4,68,uniform_transport,13,420,0.58203125,2.0,0.5268843826987246
lever_72_pairs,72,4,68,uniform_transport,13,440,0.65625,2.0,0.5242953616284405
lever_72_pairs,72,4,68,uniform_transport,13,460,0.57421875,2.0,0.5755093249232579
lever_72_pairs,72,4,68,uniform_transport,13,480,0.640625,2.0,0.6141496396111945
lever_72_pairs,72,4,68,uniform_transport,13,500,0.4765625,2.0,0.6264666270657265
lever_72_pairs,72,4,68,uniform_transport,13,520,0.61328125,2.0,0.6010414831836963
lever_72_pairs,72,4,68,uniform_transport,13,540,0.57421875,2.0,0.596768120778926
lever_72_pairs,72,4,68,uniform_transport,13,560,0.59375,2.0,0.5995026660665607
lever_72_pairs,72,4,68,uniform_transport,13,580,0.51953125,2.0,0.5653296106525826
lever_72_pairs,72,4,68,uniform_transport,13,600,0.62109375,2.0,0.5699130513568015
lever_72_pairs,72,4,68,uniform_transport,13,620,0.71484375,2.0,0.5860696229978064
lever_72_pairs,72,4,68,uniform_transport,13,640,0.5859375,2.0,0.5704126047519281
lever_72_pairs,72,4,68,uniform_transport,13,660,0.55078125,2.0,0.5617232755644231
lever_72_pairs,72,4,68,uniform_transport,13,680,0.57421875,2.0,0.5473154952886897
lever_72_pairs,72,4,68,uniform_transport,13,700,0.5859375,2.0,0.5850313065724025
lever_72_pairs,72,4,68,uniform_transport,13,720,0.625,2.0,0.5693043156360453
lever_72_pairs,72,4,68,uniform_transport,13,740,0.55859375,2.0,0.5435824241486881
lever_72_pairs,72,4,68,uniform_transport,13,760,0.5703125,2.0,0.6153594226231778
lever_72_pairs,72,4,68,uniform_transport,13,780,0.67578125,2.0,0.6857940574718435
lever_72_pairs,72,4,68,uniform_transport,13,800,0.53125,2.0,0.6745509273040787
lever_72_pairs,72,4,68,uniform_transport,14,1,0.53125,2.0,0.04
lever_72_pairs,72,4,68,uniform_transport,14,20,0.6171875,2.0,0.20594127254352296
lever_72_pairs,72,4,68,uniform_transport,14,40,0.51171875,2.0,0.33563777418601215
lever_72_pairs,72,4,68,uniform_transport,14,60,0.5078125,2.0,0.40621585394598286
lever_72_pairs,72,4,68,uniform_transport,14,80,0.55078125,2.0,0.44506201935075207
lever_72_pairs,72,4,68,uniform_transport,14,100,0.60546875,2.0,0.5026072856854161
lever_72_pairs,72,4,68,uniform_transport,14,120,0.625,2.0,0.525457741909205
lever_72_pairs,72,4,68,uniform_transport,14,140,0.578125,2.0,0.5595844703929436
lever_72_pairs,72,4,68,uniform_transport,14,160,0.6171875,2.0,0.5556923248412327
lever_72_pairs,72,4,68,uniform_transport,14,180,0.65234375,2.0,0.5410606295694318
lever_72_pairs,72,4,68,uniform_transport,14,200,0.5625,2.0,0.5721422859491906
lever_72_pairs,72,4,68,uniform_transport,14,220,0.69921875,2.0,0.5939205324143945
lever_72_pairs,72,4,68,uniform_transport,14,240,0.5078125,2.0,0.5610260404251097
lever_72_pairs,72,4,68,uniform_transport,14,260,0.54296875,2.0,0.5453037586461719
lever_72_pairs,72,4,68,uniform_transport,14,280,0.58984375,2.0,0.6111383428902313
lever_72_pairs,72,4,68,uniform_transport,14,300,0.58984375,2.0,0.6174677233187414
lever_72_pairs,72,4,68,uniform_transport,14,320,0.51171875,2.0,0.5797455113941762
lever_72_pairs,72,4,68,uniform_transport,14,340,0.57421875,2.0,0.6065894838079231
lever_72_pairs,72,4,68,uniform_transport,14,360,0.640625,2.0,0.6217967033740158
lever_72_pairs,72,4,68,uniform_transport,14,380,0.625,2.0,0.5580287493952225
lever_72_pairs,72,4,68,uniform_transport,14,400,0.55078125,2.0,0.528210328047891
lever_72_pairs,72,4,68,uniform_transport,14,420,0.609375,2.0,0.5956844531205556
lever_72_pairs,72,4,68,uniform_transport,14,440,0.640625,2.0,0.5905647337217387
