env,variant,method,lambda,beta,seed,episode,sample_return,greedy_return,baseline
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,280,1.7291666666666665,2.0,1.668891675351634
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,300,1.9166666666666665,2.0,1.7789494429502772
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,320,1.9166666666666665,2.0,1.831499106653106
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,340,1.75,2.0,1.8875074603537583
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,360,1.9375,2.0,1.8874468945148553
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,380,1.9166666666666667,2.0,1.850908484663478
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,3,400,1.8125,2.0,1.8748546491736247
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,1,0.27083333333333337,0.0,0.0
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,20,0.27604166666666663,2.0,0.0882581030278795
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,40,0.5260416666666666,2.0,0.20094251280123948
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,60,0.5989583333333333,2.0,0.2978415261278002
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,80,0.734375,2.0,0.4119835122742469
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,100,0.7864583333333334,2.0,0.5992228320790579
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,120,1.078125,2.0,0.5868531941114814
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,140,1.1979166666666665,2.0,0.8568806944209871
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,160,1.4114583333333335,2.0,1.0341909348576517
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,180,1.609375,2.0,1.2612913502964018
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,200,1.65625,2.0,1.366270543118469
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,220,1.671875,2.0,1.467775785222184
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,240,1.6354166666666665,2.0,1.5557715165119015
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,260,1.765625,2.0,1.665568143759061
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,280,1.75,2.0,1.7767306267646954
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,300,1.828125,2.0,1.8268390319980135
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,320,1.8125,2.0,1.7949716279432641
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,340,1.8333333333333333,2.0,1.8442061772808032
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,360,1.8489583333333335,2.0,1.8959908020024643
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,380,1.9166666666666665,2.0,1.8680833218356023
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,4,400,1.8958333333333333,2.0,1.8887813598300844
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,1,0.2760416666666667,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,20,0.31770833333333337,2.0,0.07980441950442142
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,40,0.40625,2.0,0.19070935057725752
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,60,0.5572916666666666,2.0,0.2631926997754172
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,80,0.59375,2.0,0.30673826054304604
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,100,0.7604166666666667,2.0,0.48454633244939344
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,120,1.0364583333333333,2.0,0.5680966676285958
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,140,1.171875,2.0,0.8364958265575152
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,160,1.4166666666666665,2.0,1.0275635573044901
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,180,1.25,2.0,1.169246721145868
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,200,1.6145833333333333,2.0,1.292645207828053
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,220,1.671875,2.0,1.4403991485574306
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,240,1.4895833333333333,2.0,1.6054802312764074
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,260,1.828125,2.0,1.7366154573851535
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,280,1.7395833333333333,2.0,1.7347376076084005
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,300,1.7708333333333335,2.0,1.733647147955563
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,320,1.875,2.0,1.775644266709168
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,340,1.7708333333333333,2.0,1.8127508480838839
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,360,1.875,2.0,1.8523039595409059
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,380,1.875,2.0,1.856703343286849
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,5,400,1.8958333333333333,2.0,1.8623457231677998
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,1,0.27604166666666663,2.0,0.013333333333333332
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,20,0.265625,2.0,0.058747271727738574
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,40,0.40104166666666663,2.0,0.12910992416627817
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,60,0.390625,2.0,0.24635461614839405
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,80,0.6302083333333333,2.0,0.3332974265627134
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,100,0.796875,2.0,0.43743656396279257
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,120,1.0052083333333333,2.0,0.6088677744737425
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,140,1.09375,2.0,0.7641118903995072
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,160,1.359375,2.0,0.9111552181997328
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,180,1.6041666666666665,2.0,1.1395355482414453
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,200,1.59375,2.0,1.365392582796401
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,220,1.703125,2.0,1.507903047321076
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,240,1.7083333333333333,2.0,1.558662581936587
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,260,1.875,2.0,1.6214856083594087
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,280,1.8958333333333333,2.0,1.6626756102271063
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,300,1.875,2.0,1.680663903589727
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,320,1.8541666666666665,2.0,1.7868086763673483
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,340,1.875,2.0,1.814036377344301
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,360,1.9583333333333333,2.0,1.8066448258040753
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,380,1.9791666666666665,2.0,1.758162045222259
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,6,400,1.9375,2.0,1.7938534508114348
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,1,0.2864583333333333,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,20,0.2552083333333333,2.0,0.09445651661233691
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,40,0.3020833333333333,2.0,0.1410017080637736
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,60,0.4270833333333333,2.0,0.22501901565103605
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,80,0.7083333333333333,2.0,0.418684214912907
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,100,0.8593749999999999,2.0,0.5631342689073623
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,120,1.125,2.0,0.7005415341456516
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,140,1.3854166666666667,2.0,0.8539263749747987
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,160,1.5729166666666665,2.0,0.9665082114273897
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,180,1.5833333333333333,2.0,1.1196340839535845
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,200,1.6145833333333335,2.0,1.2572811373134893
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,220,1.8333333333333333,2.0,1.3979685859589979
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,240,1.7083333333333333,2.0,1.5360372188196956
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,260,1.8541666666666665,2.0,1.6635880820196978
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,280,1.828125,2.0,1.6840345134882369
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,300,1.875,2.0,1.712497346282636
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,320,1.9166666666666665,2.0,1.764866658828427
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,340,1.8958333333333333,2.0,1.8203360930729335
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,360,1.8333333333333333,2.0,1.8595476797852222
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,380,1.9166666666666665,2.0,1.8844443031894471
pair_gate,abs_lam0.90_beta1.25,acct,0.9,1.25,7,400,1.8541666666666665,2.0,1.8838417300900787
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,1,0.2708333333333333,0.0,0.0
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,20,0.27604166666666663,2.0,0.06561302061291743
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,40,0.4270833333333333,2.0,0.18205479123656787
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,60,0.5208333333333333,2.0,0.24942357827952247
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,80,0.734375,2.0,0.387826869239005
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,100,0.828125,2.0,0.48951796619930166
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,120,1.1354166666666665,2.0,0.6513602887741882
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,140,1.1979166666666665,2.0,0.9069251048661242
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,160,1.328125,2.0,1.014632605761106
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,180,1.4583333333333335,2.0,1.2284951970408229
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,200,1.6354166666666665,2.0,1.3570179917165033
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,220,1.6354166666666665,2.0,1.4707556543582438
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,240,1.8125,2.0,1.58102775948605
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,260,1.71875,2.0,1.6250191556666191
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,280,1.7916666666666665,2.0,1.6695359116481863
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,300,1.8489583333333335,2.0,1.6751813098809722
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,320,1.8333333333333335,2.0,1.7391265712610173
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,340,1.9375,2.0,1.799172152688104
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,360,1.8333333333333333,2.0,1.8332590615174968
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,380,1.9791666666666665,2.0,1.8886824202511554
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,0,400,1.8541666666666665,2.0,1.8527073522713007
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,1,0.21874999999999997,0.6666666666666666,0.006666666666666666
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,20,0.28125,2.0,0.11344175229105884
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,40,0.41666666666666663,2.0,0.24724882228157138
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,60,0.5052083333333333,2.0,0.34493711876212213
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,80,0.71875,2.0,0.6086784628292343
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,100,0.703125,2.0,0.6326933664334007
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,120,0.9895833333333333,2.0,0.7808402844077238
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,140,1.3072916666666665,2.0,0.9312738043065136
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,160,1.375,2.0,1.0208147005289294
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,180,1.546875,2.0,1.1867028152512686
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,200,1.71875,2.0,1.3029750858846616
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,220,1.7916666666666665,2.0,1.5119735968891759
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,240,1.6197916666666665,2.0,1.616214943280449
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,260,1.75,2.0,1.6770459127968356
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,280,1.8125,2.0,1.6171197823955281
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,300,1.875,2.0,1.6970543875097923
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,320,1.875,2.0,1.755685832775245
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,340,1.8125,2.0,1.7715537806547133
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,360,1.8958333333333335,2.0,1.7753862102986406
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,380,1.9166666666666665,2.0,1.7854122449551257
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,1,400,1.8958333333333333,2.0,1.8340524901554982
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,1,0.29166666666666663,0.0,0.0
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,20,0.34375,2.0,0.08702998807398664
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,40,0.34375,2.0,0.23169539704936726
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,60,0.5416666666666666,2.0,0.284586346915607
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,80,0.6770833333333333,2.0,0.39654983236447017
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,100,0.8489583333333333,2.0,0.5338453691745013
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,120,0.9375,2.0,0.6136407715332517
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,140,1.3385416666666665,2.0,0.693854936173122
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,160,1.234375,2.0,0.9077211143727923
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,180,1.3854166666666665,2.0,1.1462222340218473
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,200,1.59375,2.0,1.3051518439966845
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,220,1.6614583333333333,2.0,1.3809058426734648
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,240,1.7291666666666665,2.0,1.439365905001753
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,260,1.7604166666666667,2.0,1.559388466099224
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,280,1.7708333333333333,2.0,1.574033688778208
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,300,1.9166666666666665,2.0,1.6938328867455525
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,320,1.8333333333333333,2.0,1.722624250410199
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,340,1.8541666666666665,2.0,1.79512656233176
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,360,1.9375,2.0,1.7939166964076254
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,380,1.8958333333333335,2.0,1.8130634630739244
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,2,400,1.9375,2.0,1.8289692259631973
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,1,0.3229166666666667,0.6666666666666666,0.0
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,20,0.35416666666666663,2.0,0.06342087719424044
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,40,0.328125,2.0,0.18638019360544753
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,60,0.5729166666666667,2.0,0.3491643787124074
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,80,0.7604166666666666,2.0,0.3776763731728207
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,100,0.8385416666666666,2.0,0.5137409414991491
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,120,1.078125,2.0,0.6352330474666669
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,140,1.1822916666666665,2.0,0.7345657353375458
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,160,1.3958333333333333,2.0,0.9906375324585085
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,180,1.5052083333333333,2.0,1.135604726241632
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,200,1.5625,2.0,1.2335835633692902
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,220,1.7291666666666665,2.0,1.2766730421813635
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,240,1.59375,2.0,1.4505527489822592
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,260,1.7708333333333333,2.0,1.5404900652860787
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,280,1.7083333333333333,2.0,1.6258331792537193
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,300,1.8125,2.0,1.7111590418337332
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,320,1.8541666666666667,2.0,1.786241694459226
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,340,1.6875,2.0,1.8572932511921185
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,360,1.8958333333333333,2.0,1.867275647618269
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,380,1.9166666666666667,2.0,1.7968210440649377
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,3,400,1.7708333333333333,2.0,1.8387454426582084
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,1,0.27083333333333337,0.0,0.0
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,20,0.27604166666666663,2.0,0.0882581030278795
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,40,0.5208333333333333,2.0,0.20094251280123948
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,60,0.515625,2.0,0.2978415261278002
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,80,0.71875,2.0,0.3853168456075802
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,100,0.7291666666666667,2.0,0.5126433736317323
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,120,0.9739583333333334,2.0,0.5240277778519755
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,140,1.1354166666666667,2.0,0.779757869264436
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,160,1.375,2.0,0.9296136115894823
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,180,1.5364583333333333,2.0,1.1440754207674284
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,200,1.5052083333333333,2.0,1.2880162541482425
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,220,1.6458333333333333,2.0,1.4155325980816342
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,240,1.609375,2.0,1.520893548306977
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,260,1.703125,2.0,1.569498737099897
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,280,1.6875,2.0,1.694056982881068
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,300,1.8072916666666665,2.0,1.7465168727122227
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,320,1.8125,2.0,1.7413479140954875
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,340,1.7916666666666665,2.0,1.8084065584409132
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,360,1.8489583333333335,2.0,1.853553748922972
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,380,1.8958333333333333,2.0,1.8397520069019393
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,4,400,1.875,2.0,1.8698671481300668
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,1,0.2760416666666667,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,20,0.31770833333333337,2.0,0.07980441950442142
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,40,0.40104166666666663,2.0,0.19070935057725752
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,60,0.53125,2.0,0.2631926997754172
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,80,0.5677083333333334,2.0,0.301179942128845
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,100,0.7291666666666666,2.0,0.45201378706272866
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,120,1.0052083333333333,2.0,0.5463776809869739
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,140,1.1614583333333333,2.0,0.8219960579371259
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,160,1.375,2.0,0.9747243432285152
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,180,1.1875,2.0,1.1083601739408058
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,200,1.59375,2.0,1.2221695984334395
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,220,1.5989583333333335,2.0,1.3672157365779551
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,240,1.484375,2.0,1.5171033627056145
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,260,1.828125,2.0,1.6590774132523525
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,280,1.71875,2.0,1.6829725912310447
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,300,1.7708333333333335,2.0,1.675938396144095
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,320,1.8333333333333333,2.0,1.7185805018036082
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,340,1.75,2.0,1.7505500691532403
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,360,1.875,2.0,1.784644890344099
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,380,1.875,2.0,1.8115336093295307
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,5,400,1.8958333333333333,2.0,1.8065793820291711
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,1,0.27604166666666663,2.0,0.013333333333333332
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,20,0.265625,2.0,0.058747271727738574
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,40,0.3802083333333333,2.0,0.12910992416627817
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,60,0.359375,2.0,0.24635461614839405
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,80,0.6041666666666666,2.0,0.3332974265627134
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,100,0.7291666666666666,2.0,0.41852131686464206
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,120,0.9114583333333333,2.0,0.5841850677842065
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,140,1.0364583333333333,2.0,0.7016841983624187
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,160,1.2447916666666665,2.0,0.8467909794019861
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,180,1.583333333333333,2.0,1.0421881956673167
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,200,1.5520833333333333,2.0,1.2979912747908398
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,220,1.6666666666666667,2.0,1.4136722666334696
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,240,1.6458333333333333,2.0,1.480177053747955
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,260,1.8333333333333335,2.0,1.5690880440732689
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,280,1.8697916666666665,2.0,1.603098094342463
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,300,1.875,2.0,1.6186562053909697
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,320,1.8333333333333333,2.0,1.7454118427396743
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,340,1.8541666666666665,2.0,1.7863995212090467
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,360,1.9583333333333333,2.0,1.7881942403339306
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,380,1.9375,2.0,1.7413027364505758
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,6,400,1.875,2.0,1.7825980418771783
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,1,0.2864583333333333,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,20,0.265625,2.0,0.09445651661233691
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,40,0.28645833333333337,2.0,0.13607791404613756
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,60,0.4270833333333333,2.0,0.20465058797609992
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,80,0.6979166666666666,2.0,0.40508609022500264
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,100,0.7395833333333333,2.0,0.5229667460229207
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,120,1.0625,2.0,0.6058924125930917
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,140,1.2916666666666665,2.0,0.7609211860201136
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,160,1.4635416666666665,2.0,0.8632126057602565
pair_gate,abs_lam0.99_beta0.75,acct,0.99,0.75,7,180,1.4895833333333333,2.0,1.021010241167401
