env,method,seed,episode,sample_return,greedy_return,baseline
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,5,400,0.1875,0.125,0.14072354135901574
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,5,600,0.125,0.1875,0.11434285291968113
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,5,800,0.25,0.0,0.18745473578658198
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,5,1000,0.125,0.25,0.1401862105362668
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,6,200,0.0,0.0,4.599607459652506e-05
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,6,400,0.25,0.125,0.11870869344703448
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,6,600,0.0625,0.125,0.06519586597798982
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,6,800,0.1875,0.0625,0.17578734116792855
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,6,1000,0.375,0.1875,0.25044465698252627
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,7,200,0.0,0.0,5.195577562244639e-05
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,7,400,0.0625,0.125,0.08515858065765013
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,7,600,0.125,0.125,0.09512314079611038
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,7,800,0.0,0.125,0.04838456314238374
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,7,1000,0.125,0.125,0.057717120042861225
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,8,200,0.0,0.0,0.004550861322710241
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,8,400,0.125,0.0625,0.07564862045545459
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,8,600,0.0,0.0625,0.04215030633577936
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,8,800,0.0625,0.0625,0.07758658736716918
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,8,1000,0.0625,0.0625,0.10004302012199212
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,9,200,0.125,0.0625,0.0890497256253312
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,9,400,0.25,0.0625,0.12445635388256947
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,9,600,0.125,0.0,0.0798462476243415
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,9,800,0.0,0.1875,0.09434792410903675
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,9,1000,0.125,0.0625,0.10846757495901803
