env,method,top_fraction,seed,episode,sample_return,greedy_return,baseline
pair_gate,learned_pruned_acct,0.20,9,20,0.28645833333333326,2.0,0.0898012504457406
pair_gate,learned_pruned_acct,0.20,9,40,0.3125,2.0,0.20120686091062906
pair_gate,learned_pruned_acct,0.20,9,60,0.3645833333333333,2.0,0.24876596811083757
pair_gate,learned_pruned_acct,0.20,9,80,0.6875,2.0,0.3174645542440529
pair_gate,learned_pruned_acct,0.20,9,100,0.6510416666666667,2.0,0.41924372500050205
pair_gate,learned_pruned_acct,0.20,9,120,0.9947916666666666,2.0,0.43534297073899586
pair_gate,learned_pruned_acct,0.20,9,140,0.9010416666666667,2.0,0.5978167712103071
pair_gate,learned_pruned_acct,0.20,9,160,1.203125,2.0,0.7380182844205426
pair_gate,learned_pruned_acct,0.20,9,180,1.3385416666666665,2.0,0.9474864568092201
pair_gate,learned_pruned_acct,0.20,9,200,1.3020833333333333,2.0,0.9368929054354114
pair_gate,learned_pruned_acct,0.20,9,220,1.46875,2.0,1.037136771897472
pair_gate,learned_pruned_acct,0.20,9,240,1.5052083333333333,2.0,1.2688355513653904
pair_gate,learned_pruned_acct,0.20,9,260,1.7708333333333333,2.0,1.3544086264992432
pair_gate,learned_pruned_acct,0.20,9,280,1.6666666666666665,2.0,1.3882736896333967
pair_gate,learned_pruned_acct,0.20,9,300,1.6458333333333333,2.0,1.4768332371196642
pair_gate,learned_pruned_acct,0.20,9,320,1.6614583333333333,2.0,1.5392590659007244
pair_gate,learned_pruned_acct,0.20,9,340,1.6822916666666665,2.0,1.6515524622328572
pair_gate,learned_pruned_acct,0.20,9,360,1.828125,2.0,1.6520999780242749
pair_gate,learned_pruned_acct,0.20,9,380,1.6041666666666665,2.0,1.7200121538841935
pair_gate,learned_pruned_acct,0.20,9,400,1.7916666666666665,2.0,1.7903908680030347
pair_gate,learned_pruned_acct,0.20,9,420,1.7447916666666665,2.0,1.7717408213909367
pair_gate,learned_pruned_acct,0.20,9,440,1.8958333333333333,2.0,1.785757771017881
pair_gate,learned_pruned_acct,0.20,9,460,1.7083333333333333,2.0,1.8323736957782903
pair_gate,learned_pruned_acct,0.20,9,480,1.890625,2.0,1.8644688795360358
pair_gate,learned_pruned_acct,0.20,9,500,1.8333333333333333,2.0,1.8626885856338866
pair_gate,learned_pruned_acct,0.20,9,520,1.8229166666666665,2.0,1.8689314141677522
pair_gate,learned_pruned_acct,0.20,9,540,1.828125,2.0,1.852343077454013
pair_gate,learned_pruned_acct,0.20,9,560,1.875,2.0,1.8546592763174776
pair_gate,learned_pruned_acct,0.20,9,580,1.8541666666666665,2.0,1.7806844849755195
pair_gate,learned_pruned_acct,0.20,9,600,1.8489583333333333,2.0,1.8077547044362052
pair_gate,learned_pruned_acct,0.20,9,620,1.8333333333333333,2.0,1.8449888414825295
pair_gate,learned_pruned_acct,0.20,9,640,1.9375,2.0,1.8119299339805646
pair_gate,learned_pruned_acct,0.20,9,660,1.9375,2.0,1.8744429246769183
pair_gate,learned_pruned_acct,0.20,9,680,1.9583333333333333,2.0,1.9161770956040556
pair_gate,learned_pruned_acct,0.20,9,700,1.8958333333333333,2.0,1.9440391608096024
pair_gate,learned_pruned_acct,0.20,9,720,1.9375,2.0,1.9193224580901351
pair_gate,learned_pruned_acct,0.20,9,740,1.9583333333333335,2.0,1.9461390298793688
pair_gate,learned_pruned_acct,0.20,9,760,1.9375,2.0,1.918204958825577
pair_gate,learned_pruned_acct,0.20,9,780,1.9375,2.0,1.915262285235252
pair_gate,learned_pruned_acct,0.20,9,800,1.9375,2.0,1.9220755900947502
pair_gate,learned_pruned_acct,0.20,10,1,0.24479166666666669,2.0,0.006666666666666666
pair_gate,learned_pruned_acct,0.20,10,20,0.3125,2.0,0.09987206609091329
pair_gate,learned_pruned_acct,0.20,10,40,0.37499999999999994,2.0,0.18762331310152042
pair_gate,learned_pruned_acct,0.20,10,60,0.4947916666666667,2.0,0.3208252444518159
pair_gate,learned_pruned_acct,0.20,10,80,0.5364583333333334,2.0,0.39177386332887243
pair_gate,learned_pruned_acct,0.20,10,100,0.7812499999999999,2.0,0.5382168965595804
pair_gate,learned_pruned_acct,0.20,10,120,0.9479166666666665,2.0,0.567499119553413
pair_gate,learned_pruned_acct,0.20,10,140,0.9166666666666665,2.0,0.7810661645223727
pair_gate,learned_pruned_acct,0.20,10,160,1.1041666666666665,2.0,0.8799519033802268
pair_gate,learned_pruned_acct,0.20,10,180,1.2916666666666665,2.0,1.027697888241046
pair_gate,learned_pruned_acct,0.20,10,200,1.25,2.0,1.1575313764130728
pair_gate,learned_pruned_acct,0.20,10,220,1.5624999999999998,2.0,1.2263739783707313
pair_gate,learned_pruned_acct,0.20,10,240,1.5416666666666665,2.0,1.379608749344535
pair_gate,learned_pruned_acct,0.20,10,260,1.7135416666666665,2.0,1.3987242980079797
pair_gate,learned_pruned_acct,0.20,10,280,1.6822916666666667,2.0,1.3747425783499252
pair_gate,learned_pruned_acct,0.20,10,300,1.7395833333333333,2.0,1.4907204188705685
pair_gate,learned_pruned_acct,0.20,10,320,1.6041666666666665,2.0,1.5907548296297083
pair_gate,learned_pruned_acct,0.20,10,340,1.8072916666666665,2.0,1.588309487581541
pair_gate,learned_pruned_acct,0.20,10,360,1.765625,2.0,1.6695163351904572
pair_gate,learned_pruned_acct,0.20,10,380,1.75,2.0,1.713278326008246
pair_gate,learned_pruned_acct,0.20,10,400,1.7864583333333335,2.0,1.7844777701868062
pair_gate,learned_pruned_acct,0.20,10,420,1.6354166666666665,2.0,1.7595387713065485
pair_gate,learned_pruned_acct,0.20,10,440,1.875,2.0,1.7910108919758925
pair_gate,learned_pruned_acct,0.20,10,460,1.875,2.0,1.8168644122380107
pair_gate,learned_pruned_acct,0.20,10,480,1.7708333333333335,2.0,1.8155491365445056
pair_gate,learned_pruned_acct,0.20,10,500,1.8333333333333333,2.0,1.8517606798266681
pair_gate,learned_pruned_acct,0.20,10,520,1.8697916666666667,2.0,1.8398472489525963
pair_gate,learned_pruned_acct,0.20,10,540,1.8333333333333333,2.0,1.8699307324823318
pair_gate,learned_pruned_acct,0.20,10,560,1.9583333333333333,2.0,1.867308982978348
pair_gate,learned_pruned_acct,0.20,10,580,1.8541666666666665,2.0,1.888264405036142
pair_gate,learned_pruned_acct,0.20,10,600,1.9166666666666665,2.0,1.8987377594066632
pair_gate,learned_pruned_acct,0.20,10,620,1.890625,2.0,1.890066128845971
pair_gate,learned_pruned_acct,0.20,10,640,1.9583333333333333,2.0,1.8778465903650936
pair_gate,learned_pruned_acct,0.20,10,660,1.8958333333333333,2.0,1.8748140144611503
pair_gate,learned_pruned_acct,0.20,10,680,1.9791666666666665,2.0,1.8954990588026512
pair_gate,learned_pruned_acct,0.20,10,700,1.9583333333333333,2.0,1.867129512884096
pair_gate,learned_pruned_acct,0.20,10,720,1.9166666666666665,2.0,1.8489016132538387
pair_gate,learned_pruned_acct,0.20,10,740,1.9322916666666667,2.0,1.8764384985534144
pair_gate,learned_pruned_acct,0.20,10,760,1.9791666666666665,2.0,1.8993431533191671
pair_gate,learned_pruned_acct,0.20,10,780,1.875,2.0,1.9328006867441456
pair_gate,learned_pruned_acct,0.20,10,800,1.9375,2.0,1.890771751213859
pair_gate,learned_pruned_acct,0.20,11,1,0.21875,0.0,0.0
pair_gate,learned_pruned_acct,0.20,11,20,0.2552083333333333,2.0,0.05987011444727432
pair_gate,learned_pruned_acct,0.20,11,40,0.36979166666666663,2.0,0.12269567468937494
pair_gate,learned_pruned_acct,0.20,11,60,0.4375,2.0,0.265640941001871
pair_gate,learned_pruned_acct,0.20,11,80,0.5260416666666667,2.0,0.29622307653426866
pair_gate,learned_pruned_acct,0.20,11,100,0.6354166666666666,2.0,0.3865180918670958
pair_gate,learned_pruned_acct,0.20,11,120,0.8385416666666666,2.0,0.4438102400476055
pair_gate,learned_pruned_acct,0.20,11,140,0.9166666666666666,2.0,0.6821278633708346
pair_gate,learned_pruned_acct,0.20,11,160,0.9270833333333333,2.0,0.8613560659598536
pair_gate,learned_pruned_acct,0.20,11,180,1.109375,2.0,1.019704680735
pair_gate,learned_pruned_acct,0.20,11,200,1.3489583333333333,2.0,1.0542070273324529
pair_gate,learned_pruned_acct,0.20,11,220,1.4114583333333335,2.0,1.1405205616206155
pair_gate,learned_pruned_acct,0.20,11,240,1.4739583333333333,2.0,1.189530415232561
pair_gate,learned_pruned_acct,0.20,11,260,1.5729166666666665,2.0,1.3289739694985638
pair_gate,learned_pruned_acct,0.20,11,280,1.703125,2.0,1.4153207630628422
pair_gate,learned_pruned_acct,0.20,11,300,1.5572916666666667,2.0,1.521011812250623
pair_gate,learned_pruned_acct,0.20,11,320,1.65625,2.0,1.6391756553914516
pair_gate,learned_pruned_acct,0.20,11,340,1.703125,2.0,1.6718206131609885
pair_gate,learned_pruned_acct,0.20,11,360,1.8333333333333333,2.0,1.7145418243204638
pair_gate,learned_pruned_acct,0.20,11,380,1.703125,2.0,1.7183096271475569
pair_gate,learned_pruned_acct,0.20,11,400,1.6822916666666665,2.0,1.7650542000000433
pair_gate,learned_pruned_acct,0.20,11,420,1.6666666666666665,2.0,1.7847550558278593
pair_gate,learned_pruned_acct,0.20,11,440,1.765625,2.0,1.8103514391040372
pair_gate,learned_pruned_acct,0.20,11,460,1.78125,2.0,1.776264159482306
pair_gate,learned_pruned_acct,0.20,11,480,1.8541666666666667,2.0,1.7622661231633987
pair_gate,learned_pruned_acct,0.20,11,500,1.7604166666666665,2.0,1.7985242810879114
pair_gate,learned_pruned_acct,0.20,11,520,1.875,2.0,1.7921360387859553
pair_gate,learned_pruned_acct,0.20,11,540,1.875,2.0,1.7913260354490348
pair_gate,learned_pruned_acct,0.20,11,560,1.8125,2.0,1.7956785401129047
pair_gate,learned_pruned_acct,0.20,11,580,1.8072916666666665,2.0,1.845056422422549
pair_gate,learned_pruned_acct,0.20,11,600,1.8333333333333333,2.0,1.8734084182171276
pair_gate,learned_pruned_acct,0.20,11,620,1.8125,2.0,1.892336436624755
pair_gate,learned_pruned_acct,0.20,11,640,1.9791666666666667,2.0,1.8622542776768019
pair_gate,learned_pruned_acct,0.20,11,660,1.9166666666666665,2.0,1.850877205769128
pair_gate,learned_pruned_acct,0.20,11,680,1.9583333333333333,2.0,1.8540845694578545
pair_gate,learned_pruned_acct,0.20,11,700,1.9791666666666665,2.0,1.87798921110132
pair_gate,learned_pruned_acct,0.20,11,720,1.9166666666666667,2.0,1.8939481404244467
pair_gate,learned_pruned_acct,0.20,11,740,1.9375,2.0,1.8622067161213864
pair_gate,learned_pruned_acct,0.20,11,760,1.9322916666666665,2.0,1.9080081052283253
pair_gate,learned_pruned_acct,0.20,11,780,1.9166666666666667,2.0,1.938585477713574
pair_gate,learned_pruned_acct,0.20,11,800,1.9791666666666665,2.0,1.9589991753400515
pair_gate,learned_pruned_acct,0.20,12,1,0.23958333333333334,0.6666666666666666,0.006666666666666666
pair_gate,learned_pruned_acct,0.20,12,20,0.3645833333333333,2.0,0.14012970810225717
pair_gate,learned_pruned_acct,0.20,12,40,0.5208333333333333,2.0,0.19055499059504025
pair_gate,learned_pruned_acct,0.20,12,60,0.47916666666666663,2.0,0.2675841101095349
pair_gate,learned_pruned_acct,0.20,12,80,0.7239583333333334,2.0,0.33906180379361134
pair_gate,learned_pruned_acct,0.20,12,100,0.8333333333333333,2.0,0.5009693046132668
pair_gate,learned_pruned_acct,0.20,12,120,0.90625,2.0,0.6488983160405851
pair_gate,learned_pruned_acct,0.20,12,140,1.0052083333333333,2.0,0.7690816898044504
pair_gate,learned_pruned_acct,0.20,12,160,1.3229166666666665,2.0,0.9258289058521805
pair_gate,learned_pruned_acct,0.20,12,180,1.1927083333333333,2.0,0.9593212277957056
pair_gate,learned_pruned_acct,0.20,12,200,1.1614583333333333,2.0,1.147284707704811
pair_gate,learned_pruned_acct,0.20,12,220,1.546875,2.0,1.3088806711690644
pair_gate,learned_pruned_acct,0.20,12,240,1.614583333333333,2.0,1.345817882554062
pair_gate,learned_pruned_acct,0.20,12,260,1.7447916666666667,2.0,1.3289710052497667
pair_gate,learned_pruned_acct,0.20,12,280,1.75,2.0,1.4290869066116756
pair_gate,learned_pruned_acct,0.20,12,300,1.7083333333333333,2.0,1.5474146916040499
pair_gate,learned_pruned_acct,0.20,12,320,1.7864583333333333,2.0,1.583470552346904
pair_gate,learned_pruned_acct,0.20,12,340,1.75,2.0,1.6327299096293535
pair_gate,learned_pruned_acct,0.20,12,360,1.6927083333333335,2.0,1.7035444089480096
pair_gate,learned_pruned_acct,0.20,12,380,1.8333333333333333,2.0,1.7580080906228153
pair_gate,learned_pruned_acct,0.20,12,400,1.7916666666666667,2.0,1.7750261748614975
pair_gate,learned_pruned_acct,0.20,12,420,1.8125,2.0,1.7554201841637789
pair_gate,learned_pruned_acct,0.20,12,440,1.8541666666666665,2.0,1.7095062717081304
pair_gate,learned_pruned_acct,0.20,12,460,1.8541666666666665,2.0,1.7851382919478949
pair_gate,learned_pruned_acct,0.20,12,480,1.9791666666666665,2.0,1.7940082056711224
pair_gate,learned_pruned_acct,0.20,12,500,1.828125,2.0,1.830464902656572
pair_gate,learned_pruned_acct,0.20,12,520,1.8958333333333335,2.0,1.863667003301339
pair_gate,learned_pruned_acct,0.20,12,540,1.8541666666666667,2.0,1.908983004590713
pair_gate,learned_pruned_acct,0.20,12,560,1.9375,2.0,1.8959186887393127
pair_gate,learned_pruned_acct,0.20,12,580,1.8958333333333335,2.0,1.879743265643642
pair_gate,learned_pruned_acct,0.20,12,600,1.8958333333333333,2.0,1.872123199520199
pair_gate,learned_pruned_acct,0.20,12,620,1.9375,2.0,1.8710423189203502
pair_gate,learned_pruned_acct,0.20,12,640,1.9583333333333333,2.0,1.8675973466669542
pair_gate,learned_pruned_acct,0.20,12,660,1.8958333333333333,2.0,1.8849402664866655
pair_gate,learned_pruned_acct,0.20,12,680,1.9375,2.0,1.923185204678481
pair_gate,learned_pruned_acct,0.20,12,700,1.9791666666666665,2.0,1.9487178302946184
pair_gate,learned_pruned_acct,0.20,12,720,1.9583333333333335,2.0,1.9215619416751257
pair_gate,learned_pruned_acct,0.20,12,740,1.9583333333333333,2.0,1.9215007936399893
pair_gate,learned_pruned_acct,0.20,12,760,1.9375,2.0,1.8916012673027618
pair_gate,learned_pruned_acct,0.20,12,780,1.9166666666666665,2.0,1.9094659386101105
pair_gate,learned_pruned_acct,0.20,12,800,1.9166666666666667,2.0,1.9198635628302005
pair_gate,learned_pruned_acct,0.20,13,1,0.2864583333333333,0.0,0.0
pair_gate,learned_pruned_acct,0.20,13,20,0.29166666666666663,2.0,0.10039959882482612
pair_gate,learned_pruned_acct,0.20,13,40,0.4739583333333333,2.0,0.16712386853717875
pair_gate,learned_pruned_acct,0.20,13,60,0.46354166666666663,2.0,0.2341089674802868
pair_gate,learned_pruned_acct,0.20,13,80,0.6875,2.0,0.31069236004470074
pair_gate,learned_pruned_acct,0.20,13,100,0.8541666666666667,2.0,0.4763326745415698
pair_gate,learned_pruned_acct,0.20,13,120,0.8645833333333333,2.0,0.6033291334387033
pair_gate,learned_pruned_acct,0.20,13,140,1.0677083333333333,2.0,0.7542078489413279
pair_gate,learned_pruned_acct,0.20,13,160,1.1614583333333333,2.0,0.8133207473717565
pair_gate,learned_pruned_acct,0.20,13,180,1.2708333333333333,2.0,0.9465483006959137
pair_gate,learned_pruned_acct,0.20,13,200,1.203125,2.0,1.102088891675711
pair_gate,learned_pruned_acct,0.20,13,220,1.4375,2.0,1.182899866364881
pair_gate,learned_pruned_acct,0.20,13,240,1.6145833333333333,2.0,1.3782367489784262
pair_gate,learned_pruned_acct,0.20,13,260,1.567708333333333,2.0,1.4718742768659636
pair_gate,learned_pruned_acct,0.20,13,280,1.671875,2.0,1.4915976718265351
pair_gate,learned_pruned_acct,0.20,13,300,1.59375,2.0,1.5763864954100142
pair_gate,learned_pruned_acct,0.20,13,320,1.6979166666666665,2.0,1.6216673156125447
pair_gate,learned_pruned_acct,0.20,13,340,1.703125,2.0,1.63666263095949
pair_gate,learned_pruned_acct,0.20,13,360,1.7447916666666665,2.0,1.5907929010071395
pair_gate,learned_pruned_acct,0.20,13,380,1.7239583333333333,2.0,1.704123064678076
pair_gate,learned_pruned_acct,0.20,13,400,1.8541666666666665,2.0,1.715149866815152
pair_gate,learned_pruned_acct,0.20,13,420,1.71875,2.0,1.8098317803302946
pair_gate,learned_pruned_acct,0.20,13,440,1.8125,2.0,1.8306599905679721
pair_gate,learned_pruned_acct,0.20,13,460,1.8125,2.0,1.8259218256800351
pair_gate,learned_pruned_acct,0.20,13,480,1.8333333333333333,2.0,1.8209242170963578
pair_gate,learned_pruned_acct,0.20,13,500,1.9166666666666665,2.0,1.8497019744519105
pair_gate,learned_pruned_acct,0.20,13,520,1.9114583333333335,2.0,1.8807445929068944
pair_gate,learned_pruned_acct,0.20,13,540,1.8541666666666665,2.0,1.8508100640972283
pair_gate,learned_pruned_acct,0.20,13,560,1.8489583333333333,2.0,1.8767771459959717
pair_gate,learned_pruned_acct,0.20,13,580,1.9114583333333333,2.0,1.876398059356198
pair_gate,learned_pruned_acct,0.20,13,600,1.8541666666666665,2.0,1.8509265177514191
pair_gate,learned_pruned_acct,0.20,13,620,1.9375,2.0,1.8598729727206225
pair_gate,learned_pruned_acct,0.20,13,640,1.9322916666666665,2.0,1.8377790356087538
pair_gate,learned_pruned_acct,0.20,13,660,1.8541666666666665,2.0,1.8458714815827275
pair_gate,learned_pruned_acct,0.20,13,680,1.8333333333333333,2.0,1.8729980178484937
pair_gate,learned_pruned_acct,0.20,13,700,1.9375,2.0,1.9152124642869561
pair_gate,learned_pruned_acct,0.20,13,720,1.9583333333333333,2.0,1.9236999891819582
pair_gate,learned_pruned_acct,0.20,13,740,1.9375,2.0,1.9049317773295662
pair_gate,learned_pruned_acct,0.20,13,760,1.7916666666666665,2.0,1.93653169668463
pair_gate,learned_pruned_acct,0.20,13,780,1.8541666666666665,2.0,1.9576280547528884
pair_gate,learned_pruned_acct,0.20,13,800,1.9166666666666665,2.0,1.9485621373543458
pair_gate,learned_pruned_acct,0.20,14,1,0.28125,0.6666666666666666,0.013333333333333332
pair_gate,learned_pruned_acct,0.20,14,20,0.36979166666666663,2.0,0.06562875464538198
pair_gate,learned_pruned_acct,0.20,14,40,0.390625,2.0,0.1778830106344928
pair_gate,learned_pruned_acct,0.20,14,60,0.375,2.0,0.2482039648256872
pair_gate,learned_pruned_acct,0.20,14,80,0.6458333333333334,2.0,0.36260427210866475
pair_gate,learned_pruned_acct,0.20,14,100,0.7447916666666666,2.0,0.4211284988189464
pair_gate,learned_pruned_acct,0.20,14,120,0.7916666666666666,2.0,0.5312699032268097
pair_gate,learned_pruned_acct,0.20,14,140,0.9947916666666667,2.0,0.6494834426352115
pair_gate,learned_pruned_acct,0.20,14,160,1.15625,2.0,0.7247199892821568
pair_gate,learned_pruned_acct,0.20,14,180,1.0833333333333333,2.0,0.7608168952913557
pair_gate,learned_pruned_acct,0.20,14,200,1.2708333333333333,2.0,0.9889575550848565
pair_gate,learned_pruned_acct,0.20,14,220,1.296875,2.0,1.1662200601148671
pair_gate,learned_pruned_acct,0.20,14,240,1.46875,2.0,1.315903089817084
pair_gate,learned_pruned_acct,0.20,14,260,1.536458333333333,2.0,1.4045738905111576
pair_gate,learned_pruned_acct,0.20,14,280,1.703125,2.0,1.4403574496475464
pair_gate,learned_pruned_acct,0.20,14,300,1.5520833333333333,2.0,1.4763728085630505
pair_gate,learned_pruned_acct,0.20,14,320,1.609375,2.0,1.5496911775701994
pair_gate,learned_pruned_acct,0.20,14,340,1.6822916666666665,2.0,1.6221686643236715
pair_gate,learned_pruned_acct,0.20,14,360,1.6979166666666665,2.0,1.6729224161422747
pair_gate,learned_pruned_acct,0.20,14,380,1.7239583333333333,2.0,1.5579314519046514
pair_gate,learned_pruned_acct,0.20,14,400,1.8541666666666665,2.0,1.6090506808777962
pair_gate,learned_pruned_acct,0.20,14,420,1.7708333333333335,2.0,1.6974645717958532
pair_gate,learned_pruned_acct,0.20,14,440,1.8541666666666665,2.0,1.7355902374205834
pair_gate,learned_pruned_acct,0.20,14,460,1.875,2.0,1.7771684572668889
pair_gate,learned_pruned_acct,0.20,14,480,1.875,2.0,1.8048507932625544
pair_gate,learned_pruned_acct,0.20,14,500,1.8958333333333335,2.0,1.7881735645186942
pair_gate,learned_pruned_acct,0.20,14,520,1.9583333333333333,2.0,1.8585829830442142
pair_gate,learned_pruned_acct,0.20,14,540,1.8958333333333335,2.0,1.9055888721384922
pair_gate,learned_pruned_acct,0.20,14,560,1.9166666666666665,2.0,1.8908524480369986
pair_gate,learned_pruned_acct,0.20,14,580,1.9375,2.0,1.9015215575452804
pair_gate,learned_pruned_acct,0.20,14,600,1.9166666666666665,2.0,1.9110838290759695
pair_gate,learned_pruned_acct,0.20,14,620,1.8541666666666667,2.0,1.922472652160115
pair_gate,learned_pruned_acct,0.20,14,640,1.8958333333333335,2.0,1.8870807522703321
pair_gate,learned_pruned_acct,0.20,14,660,1.8958333333333333,2.0,1.9246142100510855
pair_gate,learned_pruned_acct,0.20,14,680,1.875,2.0,1.9029080605670523
pair_gate,learned_pruned_acct,0.20,14,700,1.9583333333333335,2.0,1.8926429366535444
pair_gate,learned_pruned_acct,0.20,14,720,1.875,2.0,1.88442981186989
pair_gate,learned_pruned_acct,0.20,14,740,1.9375,2.0,1.8982479368404357
pair_gate,learned_pruned_acct,0.20,14,760,1.9791666666666665,2.0,1.9320695114921471
pair_gate,learned_pruned_acct,0.20,14,780,1.8541666666666665,2.0,1.9546490643469396
pair_gate,learned_pruned_acct,0.20,14,800,1.9375,2.0,1.946100890341758
pair_gate,learned_pruned_acct,0.20,15,1,0.3020833333333333,0.6666666666666666,0.006666666666666666
pair_gate,learned_pruned_acct,0.20,15,20,0.40104166666666663,2.0,0.058524296406669736
pair_gate,learned_pruned_acct,0.20,15,40,0.3333333333333333,2.0,0.15864451061995466
pair_gate,learned_pruned_acct,0.20,15,60,0.453125,2.0,0.20156737257066665
pair_gate,learned_pruned_acct,0.20,15,80,0.4322916666666667,2.0,0.31002702212569855
pair_gate,learned_pruned_acct,0.20,15,100,0.7395833333333333,2.0,0.3814182825735468
pair_gate,learned_pruned_acct,0.20,15,120,0.796875,2.0,0.5107351913799357
pair_gate,learned_pruned_acct,0.20,15,140,0.9895833333333333,2.0,0.6125535659867267
pair_gate,learned_pruned_acct,0.20,15,160,0.984375,2.0,0.8412243931809366
pair_gate,learned_pruned_acct,0.20,15,180,1.1979166666666665,2.0,0.8956665000022156
pair_gate,learned_pruned_acct,0.20,15,200,1.484375,2.0,1.01566946706163
pair_gate,learned_pruned_acct,0.20,15,220,1.536458333333333,2.0,1.1544647839093616
pair_gate,learned_pruned_acct,0.20,15,240,1.5364583333333333,2.0,1.214418116774244
pair_gate,learned_pruned_acct,0.20,15,260,1.59375,2.0,1.2898775735961285
pair_gate,learned_pruned_acct,0.20,15,280,1.6875,2.0,1.4367015353356625
pair_gate,learned_pruned_acct,0.20,15,300,1.6041666666666667,2.0,1.5394354780821395
pair_gate,learned_pruned_acct,0.20,15,320,1.71875,2.0,1.5069489018559192
pair_gate,learned_pruned_acct,0.20,15,340,1.7916666666666665,2.0,1.5963830224608941
pair_gate,learned_pruned_acct,0.20,15,360,1.7083333333333335,2.0,1.6633522240837744
pair_gate,learned_pruned_acct,0.20,15,380,1.7604166666666665,2.0,1.6883352006207786
pair_gate,learned_pruned_acct,0.20,15,400,1.7604166666666667,2.0,1.7431097481501325
pair_gate,learned_pruned_acct,0.20,15,420,1.8125,2.0,1.7208677492542035
pair_gate,learned_pruned_acct,0.20,15,440,1.8333333333333333,2.0,1.729309833456825
pair_gate,learned_pruned_acct,0.20,15,460,1.875,2.0,1.7956626234503554
pair_gate,learned_pruned_acct,0.20,15,480,1.6875,2.0,1.8394781839066017
pair_gate,learned_pruned_acct,0.20,15,500,1.8541666666666665,2.0,1.8453598960043633
pair_gate,learned_pruned_acct,0.20,15,520,1.9375,2.0,1.8782240916632886
pair_gate,learned_pruned_acct,0.20,15,540,1.8333333333333333,2.0,1.8509419476685351
pair_gate,learned_pruned_acct,0.20,15,560,1.890625,2.0,1.8778006420737117
pair_gate,learned_pruned_acct,0.20,15,580,1.9166666666666665,2.0,1.8322669744342477
pair_gate,learned_pruned_acct,0.20,15,600,1.9166666666666665,2.0,1.7771140384102815
pair_gate,learned_pruned_acct,0.20,15,620,1.9375,2.0,1.8511995552504044
pair_gate,learned_pruned_acct,0.20,15,640,1.875,2.0,1.8518989559978876
pair_gate,learned_pruned_acct,0.20,15,660,2.0,2.0,1.9011265623989377
pair_gate,learned_pruned_acct,0.20,15,680,1.8958333333333335,2.0,1.933991304862701
pair_gate,learned_pruned_acct,0.20,15,700,1.8958333333333333,2.0,1.9086485707190068
pair_gate,learned_pruned_acct,0.20,15,720,1.9166666666666665,2.0,1.9134023909141213
pair_gate,learned_pruned_acct,0.20,15,740,1.9583333333333333,2.0,1.9175902615726699
pair_gate,learned_pruned_acct,0.20,15,760,1.9583333333333335,2.0,1.9213601381859555
pair_gate,learned_pruned_acct,0.20,15,780,1.9375,2.0,1.923876937865518
pair_gate,learned_pruned_acct,0.20,15,800,1.9166666666666665,2.0,1.9294844608140673
pair_gate,learned_pruned_acct,0.20,16,1,0.21875,0.3333333333333333,0.006666666666666666
pair_gate,learned_pruned_acct,0.20,16,20,0.296875,2.0,0.050081377515714474
pair_gate,learned_pruned_acct,0.20,16,40,0.42708333333333326,2.0,0.14414050676817053
pair_gate,learned_pruned_acct,0.20,16,60,0.49999999999999994,2.0,0.24841817457026452
pair_gate,learned_pruned_acct,0.20,16,80,0.5572916666666667,2.0,0.31465384104115085
pair_gate,learned_pruned_acct,0.20,16,100,0.921875,2.0,0.46193682846280554
pair_gate,learned_pruned_acct,0.20,16,120,0.7291666666666666,2.0,0.6785892344251866
pair_gate,learned_pruned_acct,0.20,16,140,0.9791666666666667,2.0,0.7358254290651619
pair_gate,learned_pruned_acct,0.20,16,160,1.1979166666666667,2.0,0.8901791081871884
pair_gate,learned_pruned_acct,0.20,16,180,1.1354166666666665,2.0,0.9692149078949989
pair_gate,learned_pruned_acct,0.20,16,200,1.234375,2.0,1.1049141444482824
pair_gate,learned_pruned_acct,0.20,16,220,1.515625,2.0,1.2531811264801132
pair_gate,learned_pruned_acct,0.20,16,240,1.5572916666666665,2.0,1.3245353367374415
pair_gate,learned_pruned_acct,0.20,16,260,1.6927083333333333,2.0,1.4819676663490646
pair_gate,learned_pruned_acct,0.20,16,280,1.7239583333333335,2.0,1.481525337269527
pair_gate,learned_pruned_acct,0.20,16,300,1.7604166666666665,2.0,1.541963944265756
pair_gate,learned_pruned_acct,0.20,16,320,1.6875,2.0,1.6942114778405584
pair_gate,learned_pruned_acct,0.20,16,340,1.661458333333333,2.0,1.7007033178046813
pair_gate,learned_pruned_acct,0.20,16,360,1.8125,2.0,1.7351147310975223
pair_gate,learned_pruned_acct,0.20,16,380,1.75,2.0,1.6649941777957364
pair_gate,learned_pruned_acct,0.20,16,400,1.8541666666666665,2.0,1.6673728640991583
pair_gate,learned_pruned_acct,0.20,16,420,1.7447916666666665,2.0,1.705319485497205
pair_gate,learned_pruned_acct,0.20,16,440,1.9375,2.0,1.7413030054321004
pair_gate,learned_pruned_acct,0.20,16,460,1.8541666666666665,2.0,1.7379718106826012
pair_gate,learned_pruned_acct,0.20,16,480,1.9375,2.0,1.8053727159166075
pair_gate,learned_pruned_acct,0.20,16,500,1.9375,2.0,1.8227335466347465
pair_gate,learned_pruned_acct,0.20,16,520,1.9375,2.0,1.8025857657127424
pair_gate,learned_pruned_acct,0.20,16,540,1.9375,2.0,1.8445822199621926
